object_id,url,標題,價格(元/月),押金(元),管理費(元),地址,行政區,路段,緯度,經度,格局,房,廳,衛,廚,陽台,可住人數,房型,建物型態,坪數,樓層,總樓層,最短租期(月),刊登日,出租方類型,特色標籤
oe20elc4rg4zn1js,https://www.dd-room.com/object/oe20elc4rg4zn1js,@@科技大樓捷運商圈旁*樹海林蔭高樓明亮美邸,220000,440000,12000,臺北市大安區敦化南路二段,大安區,敦化南路二段,25.0333105,121.5490456,4房2廳2衛2陽台,4,2,2,0,2,4,整層,elevator,75.9,13,21,12,2026-07-06,broker,對外窗、有電梯、水泥隔間
zxfr6p5diunapqez,https://www.dd-room.com/object/zxfr6p5diunapqez,近捷運景美【超值租案】有獨洗★免爬梯★獨立衛浴,8499,16998,500,臺北市文山區景福街,文山區,景福街,24.9958234,121.5360598,1房1衛1陽台,1,0,1,0,1,2,獨立套房,apt,3,1,5,12,2026-07-06,broker,有陽台
rgowpdghbdou1d7i,https://www.dd-room.com/object/rgowpdghbdou1d7i,即將釋出.北投區.明德站.可租補.低樓層.明亮設計感一房一廳101,20888,41776,0,臺北市北投區致遠一路一段,北投區,致遠一路一段,25.1087535,121.5159888,1房1廳1衛1廚,1,1,1,1,0,2,獨立套房,apt,8,1,5,12,2026-07-06,escrow,可無火煮食、對外窗、氣密窗、水泥隔間
jqbpnw19p3xuyqeo,https://www.dd-room.com/object/jqbpnw19p3xuyqeo,政大首選【超值租案】大空間★精緻裝潢★獨洗衣機,14999,29998,0,臺北市文山區木新路二段,文山區,木新路二段,24.9850982,121.5704141,1房1衛,1,0,1,0,0,2,獨立套房,apt,18,5,5,12,2026-07-06,broker,
pwvjxqxoibgfo0ki,https://www.dd-room.com/object/pwvjxqxoibgfo0ki,🚇西湖捷運3分鐘🚶走路到內科🥇8月底前簽約另折抵3000·全新裝潢・1G Mesh高速網路・獨立陽台獨洗・可租補,11900,31000,0,臺北市內湖區內湖路一段,內湖區,內湖路一段,25.0799008,121.575434,5房2廳2衛3陽台,5,2,2,0,3,2,分租套房,apt,35,1,3,12,2026-07-06,agent,可無火煮食、有飲水機、對外窗、水泥隔間、垃圾代收、包裹代收、定期清潔、免仲介費、電費照台電、水費照台水、可報稅、共生公寓、有陽台、租金補貼
oi7rtzmns7hgx5pc,https://www.dd-room.com/object/oi7rtzmns7hgx5pc,內湖分租套房505,9800,1960,0,臺北市內湖區金龍路,內湖區,金龍路,25.087531,121.5875696,1房1衛,1,0,1,0,0,2,分租套房,apt,5,5,6,12,2026-07-06,agent,對外窗、水泥隔間、免仲介費
bnwj4gztwjbdubwd,https://www.dd-room.com/object/bnwj4gztwjbdubwd,近捷運信義安和【優質2房1廳】可寵★新裝潢★免爬高,27999,55998,0,臺北市大安區通化街,大安區,通化街,25.0287281,121.5538123,2房1廳1衛,2,1,1,0,0,2,整層,house,13,2,2,12,2026-07-06,broker,可養貓、可養狗
wlzbxb5k7rcplzcd,https://www.dd-room.com/object/wlzbxb5k7rcplzcd,近捷運六張犁【優質3房2衛】可寵★房皆有窗★獨立陽台,38999,77998,0,臺北市大安區安居街,大安區,安居街,25.0185559,121.552177,3房2廳2衛1陽台,3,2,2,0,1,3,整層,apt,29,5,5,12,2026-07-06,broker,可養貓、可養狗、有陽台
h67ykqy5awx9vthp,https://www.dd-room.com/object/h67ykqy5awx9vthp,糶米公園【超值3房1廳】可補助★寵可洽★垃圾代收,27999,55998,2084,臺北市信義區吳興街,信義區,吳興街,25.0251064,121.5670694,3房1廳1衛,3,1,1,0,0,3,整層,elevator,26,3,7,12,2026-07-06,broker,可養貓、可養狗、可開伙、有電梯、垃圾代收、租金補貼
w4edak4oq921cgb9,https://www.dd-room.com/object/w4edak4oq921cgb9,@@忠孝敦化捷運商圈旁*交通便捷美四房,100000,200000,0,臺北市大安區敦化南路一段,大安區,敦化南路一段,25.0420962,121.5491292,4房2廳3衛1陽台,4,2,3,0,1,4,整層,elevator,66.7,11,14,12,2026-07-06,broker,可開伙、有電梯、水泥隔間、對外窗、有陽台
xgthxqfboixqm9et,https://www.dd-room.com/object/xgthxqfboixqm9et,@@松江南京捷運商圈旁*一層一戶美四房,180000,360000,10500,臺北市中山區南京東路二段,中山區,南京東路二段,25.0519468,121.5351156,4房2廳4衛3陽台,4,2,4,0,3,4,整層,elevator,90,4,7,12,2026-07-06,broker,可養貓、可養狗、可養其他寵物、可開伙、有電梯、水泥隔間、對外窗、有陽台
wicm2dgwiidgylsl,https://www.dd-room.com/object/wicm2dgwiidgylsl,@@士林捷運陽明山旁*寬敞獨棟別墅,80000,160000,0,臺北市士林區永公路,士林區,永公路,25.1367946,121.5671248,6房3廳3衛2陽台,6,3,3,0,2,6,整層,villa,160,999,2,12,2026-07-06,broker,可開伙、水泥隔間、對外窗、有陽台
gzdcz108rrp6ljdi,https://www.dd-room.com/object/gzdcz108rrp6ljdi,@@松江南京四平商圈旁*典雅明亮三房,80000,160000,12000,臺北市中山區吉林路,中山區,吉林路,25.0500274,121.5300457,3房2廳2衛1陽台,3,2,2,0,1,3,整層,elevator,83.9,5,14,12,2026-07-06,broker,可開伙、有電梯、對外窗、有陽台
x3crh7jroot5iy0d,https://www.dd-room.com/object/x3crh7jroot5iy0d,@@大安捷運商圈旁*寧靜採光美三房,64999,129998,800,臺北市大安區大安路二段,大安區,大安路二段,25.028533,121.5460078,3房2廳2衛1陽台,3,2,2,0,1,3,整層,elevator,36.3,2,6,12,2026-07-06,broker,對外窗、有電梯、水泥隔間
wn9moqj84kjadibw,https://www.dd-room.com/object/wn9moqj84kjadibw,@@善導寺台大東門商圈旁*靜巷時尚美居,53999,107998,5138,臺北市中正區仁愛路一段,中正區,仁愛路一段,25.0383307,121.5204463,2房1廳1衛1陽台,2,1,1,0,1,2,整層,elevator,20.5,3,7,12,2026-07-06,broker,可養貓、可養狗、可養其他寵物、可開伙、水泥隔間、對外窗、有電梯、有陽台
sxayfcbd6m2o7xvz,https://www.dd-room.com/object/sxayfcbd6m2o7xvz,@@東門捷運商圈旁*高樓景觀氣派豪邸,307999,615998,18610,臺北市大安區杭州南路二段,大安區,杭州南路二段,25.0309225,121.5222968,4房2廳2衛2陽台,4,2,2,0,2,4,整層,elevator,102.4,8,14,12,2026-07-06,broker,可開伙、有電梯、對外窗、有陽台
amirwa8mwxfgijqw,https://www.dd-room.com/object/amirwa8mwxfgijqw,@@台電大樓捷運商圈旁*質感裝潢美居,77999,156000,2000,臺北市大安區溫州街,大安區,溫州街,25.0242317,121.5334021,4房2廳3衛2陽台,4,2,3,0,2,4,整層,elevator,455,2,6,12,2026-07-06,broker,可開伙、有電梯、對外窗、有陽台
sjyjo82hvagxofbd,https://www.dd-room.com/object/sjyjo82hvagxofbd,@@天母石牌明德商圈旁*質感裝潢美四房,109999,220000,4500,臺北市士林區天母西路,士林區,天母西路,25.1184206,121.5278907,4房2廳3衛2陽台,4,2,3,0,2,4,整層,elevator,79.7,6,7,12,2026-07-06,broker,可開伙、有電梯、對外窗、有陽台
jsqamvhcn6lw6pwo,https://www.dd-room.com/object/jsqamvhcn6lw6pwo,@@信義象山捷運商圈*質感明亮美妝宅,59999,120000,6277,臺北市信義區信義路五段,信義區,信義路五段,25.0330722,121.5605445,1房1廳1衛1陽台,1,1,1,0,1,1,整層,elevator,27.6,11,19,12,2026-07-06,broker,可開伙、對外窗、有電梯、有陽台
giijmryr5ic7uya3,https://www.dd-room.com/object/giijmryr5ic7uya3,@@市政府站捷運商圈旁*高機能裝潢住辦,70000,140000,2499,臺北市信義區忠孝東路五段,信義區,忠孝東路五段,25.0411286,121.5785763,1房1廳1衛,1,1,1,0,0,1,整層,elevator,35.7,10,14,12,2026-07-06,broker,可開伙、有電梯、對外窗
sv0zqqf4oa33frnl,https://www.dd-room.com/object/sv0zqqf4oa33frnl,@@龍山寺捷運商圈旁*挑高採光明亮通風機能宅,35999,71998,2560,臺北市萬華區西園路一段,萬華區,西園路一段,25.0375708,121.4995658,2房1廳1衛2陽台,2,1,1,0,2,2,整層,elevator,25.6,13,13,12,2026-07-06,broker,對外窗、有電梯、水泥隔間
wsegct0bugbhrv2p,https://www.dd-room.com/object/wsegct0bugbhrv2p,@@信義安和捷運商圈旁*靜巷優質生活機能宅,49999,99998,0,臺北市大安區文昌街,大安區,文昌街,25.0325321,121.5533996,3房2廳2衛1陽台,3,2,2,0,1,3,整層,apt,35.1,1,4,12,2026-07-06,broker,對外窗、可開伙、水泥隔間
dqelkohzqfqorxkh,https://www.dd-room.com/object/dqelkohzqfqorxkh,@@信義象山捷運商圈*採光通風一樓可停車,43000,86000,0,臺北市信義區信義路六段,信義區,信義路六段,25.0349379,121.5765026,3房2廳1衛1陽台,3,2,1,0,1,3,整層,apt,50,1,5,12,2026-07-06,broker,可開伙、對外窗、有陽台
pbo7tx615qwbphs2,https://www.dd-room.com/object/pbo7tx615qwbphs2,@@西門捷運商圈旁*高機能住辦空間,70000,140000,5755,臺北市萬華區康定路,萬華區,康定路,25.0368274,121.5015066,5房1廳5衛1陽台,5,1,5,0,1,5,整層,elevator,78.9,4,11,12,2026-07-06,broker,對外窗、有電梯、有陽台
44lywfg3zcxdeuuh,https://www.dd-room.com/object/44lywfg3zcxdeuuh,@@忠孝敦化捷運商圈旁*溫馨質感美宅,79888,160000,0,臺北市大安區仁愛路四段,大安區,仁愛路四段,25.0366083,121.5511194,2房2廳1衛1陽台,2,2,1,0,1,2,整層,elevator,25,4,13,12,2026-07-06,broker,可開伙、有電梯、對外窗、有陽台
sodayk8hohd84jy2,https://www.dd-room.com/object/sodayk8hohd84jy2,@@忠孝敦化捷運商圈旁*精緻優質機能景觀美宅,54999,109998,1275,臺北市大安區安和路一段,大安區,安和路一段,25.0376884,121.5512504,2房1廳1衛1陽台,2,1,1,0,1,2,整層,elevator,17.2,12,12,12,2026-07-06,broker,對外窗、有電梯、水泥隔間、可開伙
knq87d4ak7exhwgk,https://www.dd-room.com/object/knq87d4ak7exhwgk,@@信義象山捷運商圈旁*精緻明亮挑高豪邸,168000,336000,0,臺北市信義區信義路五段,信義區,信義路五段,25.0330722,121.5605445,2房2廳2衛2陽台,2,2,2,0,2,2,整層,elevator,61.6,2,27,12,2026-07-06,broker,對外窗、有電梯、水泥隔間
aaj82oukdiicv9op,https://www.dd-room.com/object/aaj82oukdiicv9op,@@信義吳興商圈旁*優質精緻明亮景觀美居,95999,191998,9996,臺北市信義區吳興街,信義區,吳興街,25.0251064,121.5670694,2房2廳2衛2陽台,2,2,2,0,2,2,整層,elevator,60,11,19,12,2026-07-06,broker,對外窗、有電梯、水泥隔間
tcxw9nrsl7cqqtgi,https://www.dd-room.com/object/tcxw9nrsl7cqqtgi,@@台北101/世貿捷運商圈旁*高樓景觀明亮機能宅,62999,125998,5000,臺北市信義區信義路五段,信義區,信義路五段,25.0330722,121.5605445,2房2廳1衛1陽台,2,2,1,0,1,2,整層,elevator,25.4,16,16,12,2026-07-06,broker,對外窗、有電梯、水泥隔間
z8er0mqxwx81amgd,https://www.dd-room.com/object/z8er0mqxwx81amgd,近捷運世貿【優質大空間】獨立陽台★洗衣機★採光優,17995,35990,600,臺北市信義區吳興街,信義區,吳興街,25.0251064,121.5670694,1房1衛1陽台,1,0,1,0,1,2,獨立套房,apt,6,4,4,12,2026-07-06,broker,可開伙、有陽台
g6pcmkdeaw2pumsj,https://www.dd-room.com/object/g6pcmkdeaw2pumsj,近天母運動公園【秒殺租案】短租洽★貓可洽★獨洗衣機,13800,27600,200,臺北市士林區天母東路,士林區,天母東路,25.118193,121.5367728,1房1衛,1,0,1,0,0,2,獨立套房,apt,5,2,5,12,2026-07-06,broker,可養貓、可養狗、可開伙
av5b1ecz76dveloe,https://www.dd-room.com/object/av5b1ecz76dveloe,💓松江南京捷運/可養貓/獨立洗衣機/租補不會過,17500,35000,0,臺北市中山區長春路,中山區,長春路,25.0546827,121.5389309,1房1衛,1,0,1,0,0,2,獨立套房,apt,9,3,4,12,2026-07-06,broker,可無火煮食、可養貓、對外窗
zvhd9abbymjwq1f1,https://www.dd-room.com/object/zvhd9abbymjwq1f1,💓忠孝新生捷運/善導寺/可養貓咪/可租補可報稅,8500,17000,0,臺北市中正區忠孝東路二段,中正區,忠孝東路二段,25.0425436,121.531746,1房,1,0,0,0,0,1,雅房,apt,4,3,5,12,2026-07-06,broker,可無火煮食、可養貓、租金補貼、可報稅、可入籍
achf2mlxtlpkpodg,https://www.dd-room.com/object/achf2mlxtlpkpodg,💓松江南京捷運超大套房/可養貓🐱獨立洗衣機,17500,35000,0,臺北市中山區長春路,中山區,長春路,25.0546827,121.5389309,1房1衛,1,0,1,0,0,2,獨立套房,apt,9,3,4,12,2026-07-06,broker,可無火煮食、可養貓、對外窗
lsnalihnopfqtzxh,https://www.dd-room.com/object/lsnalihnopfqtzxh,💓101世貿/象山捷運/採光雅房/小資必備,6500,13000,0,臺北市信義區吳興街,信義區,吳興街,25.0251064,121.5670694,1房1陽台,1,0,0,0,1,1,雅房,apt,4,5,4,12,2026-07-06,broker,可無火煮食、有陽台、對外窗
8cqnlmc858iobqax,https://www.dd-room.com/object/8cqnlmc858iobqax,💓大橋頭捷運大套房/可養貓🐱獨立洗衣機/租補不會過,13500,27000,500,臺北市大同區保安街,大同區,保安街,25.059116,121.5125116,1房1衛,1,0,1,0,0,2,獨立套房,apt,7,3,2,12,2026-07-06,broker,可無火煮食、可養貓、對外窗
gnlvkmjwzsn50btd,https://www.dd-room.com/object/gnlvkmjwzsn50btd,💓松江南京捷運/電梯/可租補/可養貓/無採光窗,13000,26000,0,臺北市中山區南京東路二段,中山區,南京東路二段,25.0519468,121.5351156,1房1衛,1,0,1,0,0,2,獨立套房,elevator,6,8,8,12,2026-07-06,broker,租金補貼、可報稅、可入籍、可養貓、可養其他寵物
aeedgtgkbxspcxmn,https://www.dd-room.com/object/aeedgtgkbxspcxmn,💓六張犁捷運/可養貓咪/可租補/單人套房,15000,30000,0,臺北市大安區通化街,大安區,通化街,25.0287281,121.5538123,1房1衛1陽台,1,0,1,0,1,2,獨立套房,apt,6,4,4,12,2026-07-06,broker,租金補貼、可報稅、有陽台、可入籍、可養貓、對外窗
cq4f6iolgks8tzng,https://www.dd-room.com/object/cq4f6iolgks8tzng,💓政大/景文高中/電梯套房B1/可養貓咪/含管含水費,12750,25500,0,臺北市文山區木新路二段,文山區,木新路二段,24.9850982,121.5704141,1房1衛,1,0,1,0,0,2,獨立套房,elevator,6,-1,5,12,2026-07-06,broker,可無火煮食、可養貓、可養其他寵物
vok9gr3lku73h4el,https://www.dd-room.com/object/vok9gr3lku73h4el,捷運台電大樓2分【超值租案】對外窗★女性專屬★師大商圈,12000,24000,0,臺北市大安區師大路,大安區,師大路,25.0218269,121.528185,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,2,3,12,2026-07-05,broker,
rwk1elksamomjg2z,https://www.dd-room.com/object/rwk1elksamomjg2z,古亭捷運高樓雅筑◕‿◕寓見忠杏,55000,110000,659,臺北市中正區和平西路一段,中正區,和平西路一段,25.0266515,121.5199906,1房1廳1衛1廚1陽台,1,1,1,1,1,1,整層,elevator,22,11,11,12,2026-07-05,broker,對外窗、可開伙、有電梯、有陽台、電費照台電、水費照台水、可報稅、租金補貼、可入籍
k5eopoedggfiffpm,https://www.dd-room.com/object/k5eopoedggfiffpm,優質居家環境捷運公車火車站超商百貨市場學校夜市醫院皆在附近,7500,14000,0,臺北市萬華區大理街,萬華區,大理街,25.0340843,121.4963684,4房1廳1衛1廚1陽台,4,1,1,1,1,1,雅房,apt,28.5,5,4,12,2026-07-05,individual,可開伙、有飲水機、對外窗、電費照台電、免仲介費、水費照台水、有陽台
a5euh5hkrny5jjpu,https://www.dd-room.com/object/a5euh5hkrny5jjpu,複製-面公園近捷運市場行政區,50000,100000,2380,臺北市大同區大龍街,大同區,大龍街,25.0687228,121.5158785,2房2廳2衛1廚1陽台,2,2,2,1,1,2,整層,elevator,26.5,7,13,12,2026-07-05,individual,可養貓、可養狗、可養其他寵物、可開伙、可無火煮食、有飲水機、對外窗、氣密窗、有電梯、水泥隔間、保全設施、垃圾代收、包裹代收、定期清潔、免仲介費、電費照台電、水費照台水、有陽台、共生公寓、高齡友善、智慧宅
60c01eb9f0e548044460e4ac,https://www.dd-room.com/object/60c01eb9f0e548044460e4ac,大安區.捷運台電大樓站.低樓層.獨立陽台.設計感兩房一廳201,32888,65776,0,臺北市大安區雲和街,大安區,雲和街,25.0234945,121.5300721,2房1廳1衛1廚1陽台,2,1,1,1,1,2,整層,apt,18,2,5,12,2026-07-05,escrow,對外窗、可無火煮食、水泥隔間、氣密窗、有陽台
cvsqlthlpzx4lo0e,https://www.dd-room.com/object/cvsqlthlpzx4lo0e,面公園近捷運市場行政區,50000,100000,2380,臺北市大同區大龍街,大同區,大龍街,25.0687228,121.5158785,2房2廳2衛1廚1陽台,2,2,2,1,1,2,整層,elevator,26.5,7,13,12,2026-07-05,individual,可養貓、可養狗、可養其他寵物、可開伙、可無火煮食、有飲水機、對外窗、氣密窗、有電梯、水泥隔間、保全設施、垃圾代收、包裹代收、定期清潔、免仲介費、電費照台電、水費照台水、有陽台、共生公寓、高齡友善、智慧宅
11m5lgtf4qahtkiz,https://www.dd-room.com/object/11m5lgtf4qahtkiz,北醫大【超值租案】免爬梯★採光優★獨立衛浴,9999,19998,0,臺北市信義區吳興街,信義區,吳興街,25.0251064,121.5670694,1房1衛,1,0,1,0,0,2,獨立套房,apt,8,1,2,12,2026-07-05,broker,
mo563jivlvc0iejo,https://www.dd-room.com/object/mo563jivlvc0iejo,捷運港墘【秒殺租案】江南商圈★小資首選★衛浴開窗,8999,17998,500,臺北市內湖區江南街,內湖區,江南街,25.0771479,121.5772438,1房1衛,1,0,1,0,0,2,獨立套房,apt,3,6,6,12,2026-07-04,broker,
r82jbic4kkp6dqsf,https://www.dd-room.com/object/r82jbic4kkp6dqsf,捷運雙連【優質2房1廳】警衛管理★垃圾代收★房皆有窗,31999,63998,2552,臺北市中山區新生北路二段,中山區,新生北路二段,25.0297486,121.5327247,2房1廳1衛1陽台,2,1,1,0,1,2,整層,elevator,26,4,12,12,2026-07-04,broker,可開伙、有電梯、垃圾代收、有陽台
rzqcdhh45ffqohhh,https://www.dd-room.com/object/rzqcdhh45ffqohhh,近捷運六張犁【優質3房2衛】可寵★房皆有窗★獨立陽台,38999,77998,0,臺北市大安區安居街,大安區,安居街,25.0185559,121.552177,3房2廳2衛1陽台,3,2,2,0,1,3,整層,apt,30,5,5,12,2026-07-04,broker,可養貓、可養狗、可開伙、有陽台
5kovn6u1grcqtnhn,https://www.dd-room.com/object/5kovn6u1grcqtnhn,捷運大安2分【超值租案】補助洽★飲水機★垃圾代收,15499,30998,1000,臺北市大安區信義路四段,大安區,信義路四段,25.0332246,121.5472642,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,2,3,12,2026-07-04,broker,垃圾代收、租金補貼
qbs5i3msbykehfxr,https://www.dd-room.com/object/qbs5i3msbykehfxr,捷運士林站【超值租案】洗衣機★採光優★限女性,16000,32000,0,臺北市士林區美崙街,士林區,美崙街,25.0971633,121.5229249,1房1衛1陽台,1,0,1,0,1,2,獨立套房,apt,4,2,3,12,2026-07-04,broker,可開伙、有陽台
0wyooocccqxldls5,https://www.dd-room.com/object/0wyooocccqxldls5,"台北東區SOGO百貨旁,捷運忠孝復興出站1分鐘到家",26000,52000,500,臺北市大安區忠孝東路四段,大安區,忠孝東路四段,25.0415416,121.5510456,1房1廳1衛,1,1,1,0,0,2,分租套房,elevator,11,10,10,12,2026-07-04,agent,對外窗、有電梯、水泥隔間、免仲介費、包裹代收、垃圾代收、保全設施、可無火煮食、電費照台電、共生公寓
8bqpdhsv3kztvjze,https://www.dd-room.com/object/8bqpdhsv3kztvjze,近東吳大學【超值租案】獨立衛浴★有對外窗,14990,29980,0,臺北市士林區力行街,士林區,力行街,25.0971702,121.5486269,1房1衛1陽台,1,0,1,0,1,2,獨立套房,house,5,3,4,12,2026-07-03,broker,有陽台
talpo4lnf26y5gmw,https://www.dd-room.com/object/talpo4lnf26y5gmw,近捷運芝山【超值租案】採光優★變頻冷氣★獨立衛浴,9899,19798,0,臺北市士林區中山北路六段,士林區,中山北路六段,25.1032702,121.5250883,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,5,4,12,2026-07-03,broker,
